GeneA,GeneB,Prediction,BinaryPrediction,label
TSPAN1,GPR88,0.1154363006353378,0,new_nonSL
TSPAN1,NFE2L1,0.1154195517301559,0,new_nonSL
TSPAN1,CFAP90,0.1153960525989532,0,new_nonSL
TSPAN1,CD33,0.1153954938054084,0,new_nonSL
TSPAN1,PLCB3,0.1153932809829711,0,new_nonSL
TSPAN1,HMCES,0.1153795421123504,0,new_nonSL
TSPAN1,KRTAP19-5,0.1153329461812973,0,new_nonSL
TSPAN1,FAM149B1,0.115248829126358,0,new_nonSL
TSPAN1,CYP51A1,0.1152250915765762,0,new_nonSL
TSPAN1,RETN,0.1152098774909973,0,new_nonSL
TSPAN1,SLAMF9,0.1151339262723922,0,new_nonSL
TSPAN1,MT1B,0.1151276007294654,0,new_nonSL
TSPAN1,CCT8L2,0.1151189357042312,0,new_nonSL
TSPAN1,DRICH1,0.1151138916611671,0,new_nonSL
TSPAN1,FOSL2,0.1150870770215988,0,new_nonSL
TSPAN1,MC1R,0.1150407567620277,0,new_nonSL
TSPAN1,RAB11FIP3,0.1150240451097488,0,new_nonSL
TSPAN1,ZEB2,0.1149674206972122,0,new_nonSL
TSPAN1,SHROOM4,0.114839382469654,0,new_nonSL
TSPAN1,SRSF10,0.1147848069667816,0,new_nonSL
TSPAN1,CD3D,0.1147627010941505,0,new_nonSL
TSPAN1,TBX19,0.114739179611206,0,new_nonSL
TSPAN1,FERMT1,0.114705741405487,0,new_nonSL
TSPAN1,TC2N,0.1147032678127288,0,new_nonSL
TSPAN1,CHD2,0.1146875843405723,0,new_nonSL
TSPAN1,SSBP3,0.1146509200334549,0,new_nonSL
TSPAN1,MAP3K15,0.1145431920886039,0,new_nonSL
TSPAN1,GPHB5,0.1144868582487106,0,new_nonSL
TSPAN1,CDK20,0.1144640669226646,0,new_nonSL
TSPAN1,DEPTOR,0.1144546717405319,0,new_nonSL
TSPAN1,APOC4,0.1144317388534545,0,new_nonSL
TSPAN1,BAIAP2,0.1144300401210784,0,new_nonSL
TSPAN1,ZNF189,0.114419899880886,0,new_nonSL
TSPAN1,ZBTB10,0.1142916828393936,0,new_nonSL
TSPAN1,TSPAN32,0.1142273023724556,0,new_nonSL
TSPAN1,PI4K2B,0.1141826435923576,0,new_nonSL
TSPAN1,ANGPTL7,0.1141410693526268,0,new_nonSL
TSPAN1,DNAJB9,0.1140661612153053,0,new_nonSL
TSPAN1,ZNF782,0.1139947324991226,0,new_nonSL
TSPAN1,HGFAC,0.1139920800924301,0,new_nonSL
TSPAN1,AKR1C1,0.1139919087290763,0,new_nonSL
TSPAN1,GPS2,0.1138774305582046,0,new_nonSL
TSPAN1,SRGN,0.1138031408190727,0,new_nonSL
TSPAN1,UTS2B,0.1137635186314582,0,new_nonSL
TSPAN1,PFKFB4,0.1136306375265121,0,new_nonSL
TSPAN1,PIK3CB,0.1135685071349144,0,new_nonSL
TSPAN1,RARB,0.1135487109422683,0,new_nonSL
TSPAN1,ADRM1,0.1135403215885162,0,new_nonSL
TSPAN1,REST,0.1135220453143119,0,new_nonSL
TSPAN1,FAM156A,0.1134485229849815,0,new_nonSL
TSPAN1,NDUFAF2,0.1134243085980415,0,new_nonSL
TSPAN1,PCOLCE,0.1134205237030983,0,new_nonSL
TSPAN1,ERICH4,0.113328568637371,0,new_nonSL
TSPAN1,TAGLN2,0.1133172810077667,0,new_nonSL
TSPAN1,NDST4,0.1132575720548629,0,new_nonSL
TSPAN1,REN,0.1132559850811958,0,new_nonSL
TSPAN1,XYLT2,0.1131800189614296,0,new_nonSL
TSPAN1,PLEKHG6,0.1131796762347221,0,new_nonSL
TSPAN1,CPED1,0.1131333634257316,0,new_nonSL
TSPAN1,DRC1,0.1130741909146308,0,new_nonSL
TSPAN1,RGS7BP,0.1128749251365661,0,new_nonSL
TSPAN1,DENND4B,0.1128452867269516,0,new_nonSL
TSPAN1,NT5DC3,0.1127842366695404,0,new_nonSL
TSPAN1,MTRNR2L4,0.1127541065216064,0,new_nonSL
TSPAN1,CCL20,0.1127377450466156,0,new_nonSL
TSPAN1,REM2,0.112703837454319,0,new_nonSL
TSPAN1,RIC8A,0.1126582846045494,0,new_nonSL
TSPAN1,HABP2,0.1126521825790405,0,new_nonSL
TSPAN1,PICK1,0.1125870123505592,0,new_nonSL
TSPAN1,ERP27,0.1125248372554779,0,new_nonSL
TSPAN1,FHIT,0.1124105527997016,0,new_nonSL
TSPAN1,CPLX3,0.1123697385191917,0,new_nonSL
TSPAN1,CUL3,0.1123622506856918,0,new_nonSL
TSPAN1,PIAS4,0.1123373135924339,0,new_nonSL
TSPAN1,GPR65,0.112335555255413,0,new_nonSL
TSPAN1,CDK18,0.1123049780726432,0,new_nonSL
TSPAN1,STK11IP,0.1122642084956169,0,new_nonSL
TSPAN1,IL22RA2,0.1121744960546493,0,new_nonSL
TSPAN1,DACT3,0.1121056601405143,0,new_nonSL
TSPAN1,ARHGAP4,0.1120735481381416,0,new_nonSL
TSPAN1,AKAP1,0.1120188310742378,0,new_nonSL
TSPAN1,TTC1,0.1119795814156532,0,new_nonSL
TSPAN1,BLTP1,0.1119060739874839,0,new_nonSL
TSPAN1,PPP1R9B,0.1118860095739364,0,new_nonSL
TSPAN1,LRP8,0.1118800193071365,0,new_nonSL
TSPAN1,PAK4,0.1116608828306198,0,new_nonSL
TSPAN1,COX19,0.1115514114499092,0,new_nonSL
TSPAN1,KRTAP19-7,0.1115104928612709,0,new_nonSL
TSPAN1,GRM3,0.1113845780491828,0,new_nonSL
TSPAN1,CFAP119,0.1113833263516426,0,new_nonSL
TSPAN1,HEATR1,0.1112559661269187,0,new_nonSL
TSPAN1,RBP2,0.1111633032560348,0,new_nonSL
TSPAN1,EBF2,0.1111609041690826,0,new_nonSL
TSPAN1,EPHB1,0.1109859198331832,0,new_nonSL
TSPAN1,OTOP2,0.1109793335199356,0,new_nonSL
TSPAN1,GAGE2A,0.1108800619840622,0,new_nonSL
TSPAN1,CCR9,0.1106748208403587,0,new_nonSL
TSPAN1,KRTAP1-4,0.1106446012854576,0,new_nonSL
TSPAN1,MRGPRD,0.1104710921645164,0,new_nonSL
TSPAN1,ALDH1A1,0.1104656979441642,0,new_nonSL
TSPAN1,KCNN3,0.1104139238595962,0,new_nonSL
TSPAN1,SLC12A9,0.1103284806013107,0,new_nonSL
TSPAN1,EPS8L1,0.1103033795952797,0,new_nonSL
TSPAN1,ZBTB7B,0.1101854443550109,0,new_nonSL
TSPAN1,HSPB3,0.1100308746099472,0,new_nonSL
TSPAN1,ZC3H11A,0.1100176572799682,0,new_nonSL
TSPAN1,GABBR1,0.1100079268217086,0,new_nonSL
TSPAN1,COMT,0.10996013879776,0,new_nonSL
TSPAN1,DNTTIP2,0.1098312735557556,0,new_nonSL
TSPAN1,KANK1,0.1097850874066352,0,new_nonSL
TSPAN1,AVP,0.1097804978489875,0,new_nonSL
TSPAN1,RNF167,0.1097119972109794,0,new_nonSL
TSPAN1,WIZ,0.1096849292516708,0,new_nonSL
TSPAN1,OSBPL10,0.1096789538860321,0,new_nonSL
TSPAN1,IPO11,0.1094692647457122,0,new_nonSL
TSPAN1,IMUP,0.1094440519809722,0,new_nonSL
TSPAN1,PHRF1,0.1094417572021484,0,new_nonSL
TSPAN1,MARK3,0.1093557775020599,0,new_nonSL
TSPAN1,NDUFB8,0.1093394607305526,0,new_nonSL
TSPAN1,NMRK2,0.1092927306890487,0,new_nonSL
TSPAN1,IFNA17,0.1092900335788726,0,new_nonSL
TSPAN1,ITPR2,0.109268270432949,0,new_nonSL
TSPAN1,FRMD3,0.1092341095209121,0,new_nonSL
TSPAN1,SLC9A9,0.1092193871736526,0,new_nonSL
TSPAN1,H2AC7,0.1092141643166542,0,new_nonSL
TSPAN1,KIDINS220,0.1092141419649124,0,new_nonSL
TSPAN1,PRKCQ,0.109196625649929,0,new_nonSL
TSPAN1,MINDY3,0.1091821640729904,0,new_nonSL
TSPAN1,CRYBG1,0.1091213524341583,0,new_nonSL
TSPAN1,CFAP69,0.1091112494468689,0,new_nonSL
TSPAN1,CD81,0.1090591549873352,0,new_nonSL
TSPAN1,SPOCD1,0.1090368777513504,0,new_nonSL
TSPAN1,MENT,0.1089096367359161,0,new_nonSL
TSPAN1,HNRNPH2,0.1088780164718627,0,new_nonSL
TSPAN1,LLGL1,0.1088449135422706,0,new_nonSL
TSPAN1,GEM,0.1087997630238533,0,new_nonSL
TSPAN1,KRTAP22-1,0.1086179316043853,0,new_nonSL
TSPAN1,CYSLTR2,0.108612485229969,0,new_nonSL
TSPAN1,TLR5,0.108550451695919,0,new_nonSL
TSPAN1,CNTN2,0.1084883138537406,0,new_nonSL
TSPAN1,SLC6A12,0.1084619611501693,0,new_nonSL
TSPAN1,LRBA,0.1084460839629173,0,new_nonSL
TSPAN1,CCDC87,0.1083269864320755,0,new_nonSL
TSPAN1,UBXN11,0.108118399977684,0,new_nonSL
TSPAN1,PRICKLE4,0.1078667044639587,0,new_nonSL
TSPAN1,RHOJ,0.1078618019819259,0,new_nonSL
TSPAN1,EML5,0.1078595444560051,0,new_nonSL
TSPAN1,APLNR,0.1078330054879188,0,new_nonSL
TSPAN1,POLR3E,0.1078002527356147,0,new_nonSL
TSPAN1,VPS4B,0.1077329739928245,0,new_nonSL
TSPAN1,DNAJA4,0.1076844707131385,0,new_nonSL
TSPAN1,PIP5K1B,0.1076711788773536,0,new_nonSL
TSPAN1,MESP1,0.1076544076204299,0,new_nonSL
TSPAN1,CHPF2,0.1075906604528427,0,new_nonSL
TSPAN1,NPIPB8,0.1075611412525177,0,new_nonSL
TSPAN1,EFR3B,0.1075340881943702,0,new_nonSL
TSPAN1,POLD2,0.1075320765376091,0,new_nonSL
TSPAN1,CD9,0.1074108630418777,0,new_nonSL
TSPAN1,NTSR1,0.1072930917143821,0,new_nonSL
TSPAN1,DDX27,0.1072584763169288,0,new_nonSL
TSPAN1,FBLIM1,0.1071774140000343,0,new_nonSL
TSPAN1,CYP27A1,0.107115052640438,0,new_nonSL
TSPAN1,KIF3A,0.1071055382490158,0,new_nonSL
TSPAN1,UBR7,0.1070790737867355,0,new_nonSL
TSPAN1,TCEAL4,0.1070496439933776,0,new_nonSL
TSPAN1,PLAU,0.106995902955532,0,new_nonSL
TSPAN1,F2,0.1069836243987083,0,new_nonSL
TSPAN1,TMC5,0.1069815680384635,0,new_nonSL
TSPAN1,COLGALT1,0.1068795025348663,0,new_nonSL
TSPAN1,ZSCAN5B,0.1068723574280738,0,new_nonSL
TSPAN1,ISYNA1,0.106826402246952,0,new_nonSL
TSPAN1,LARP4B,0.1067996695637703,0,new_nonSL
TSPAN1,SSX4,0.1067940294742584,0,new_nonSL
TSPAN1,HOXC13,0.1067816764116287,0,new_nonSL
TSPAN1,ZKSCAN2,0.1066385060548782,0,new_nonSL
TSPAN1,MYCBPAP,0.1066008433699607,0,new_nonSL
TSPAN1,P2RY4,0.1065975055098533,0,new_nonSL
TSPAN1,RAPGEF2,0.106581375002861,0,new_nonSL
TSPAN1,PSME4,0.1065655499696731,0,new_nonSL
TSPAN1,MMP14,0.1065487936139106,0,new_nonSL
TSPAN1,NME8,0.1065325438976287,0,new_nonSL
TSPAN1,TRAPPC14,0.1063402369618415,0,new_nonSL
TSPAN1,ZBED4,0.1063180565834045,0,new_nonSL
TSPAN1,PEX19,0.106234110891819,0,new_nonSL
TSPAN1,MIDN,0.1062017232179641,0,new_nonSL
TSPAN1,GPR55,0.1060255914926529,0,new_nonSL
TSPAN1,RAD51D,0.1059033125638961,0,new_nonSL
TSPAN1,MAST3,0.105864979326725,0,new_nonSL
TSPAN1,TTL,0.10585568100214,0,new_nonSL
TSPAN1,PRKCD,0.1058299839496612,0,new_nonSL
TSPAN1,ERV3-1,0.1058224886655807,0,new_nonSL
TSPAN1,UBN2,0.1057913899421691,0,new_nonSL
TSPAN1,MEST,0.1057416200637817,0,new_nonSL
TSPAN1,ESAM,0.1057345643639564,0,new_nonSL
TSPAN1,SSH3,0.1056975275278091,0,new_nonSL
TSPAN1,LTB4R2,0.1056310161948204,0,new_nonSL
TSPAN1,MMP19,0.1056095585227012,0,new_nonSL
TSPAN1,DEFB115,0.1055831909179687,0,new_nonSL
TSPAN1,TK1,0.1055326089262962,0,new_nonSL
TSPAN1,GDF2,0.1055304929614067,0,new_nonSL
TSPAN1,KLF5,0.1054831221699714,0,new_nonSL
TSPAN1,DNTT,0.1054407507181167,0,new_nonSL
TSPAN1,COG2,0.1053924337029457,0,new_nonSL
TSPAN1,HES5,0.1053568124771118,0,new_nonSL
TSPAN1,ZMYND11,0.1053400859236717,0,new_nonSL
TSPAN1,DEFB1,0.1053220257163047,0,new_nonSL
TSPAN1,SMTNL2,0.1052840426564216,0,new_nonSL
TSPAN1,SPARC,0.1052627339959144,0,new_nonSL
TSPAN1,STPG4,0.1052101776003837,0,new_nonSL
TSPAN1,GAS1,0.1051290035247802,0,new_nonSL
TSPAN1,IGFL1,0.1051187068223953,0,new_nonSL
TSPAN1,LARP1,0.1050677374005317,0,new_nonSL
TSPAN1,MCC,0.1050580292940139,0,new_nonSL
TSPAN1,C2CD5,0.1050470918416976,0,new_nonSL
TSPAN1,UCN3,0.1049604266881942,0,new_nonSL
TSPAN1,NCR3,0.1049351170659065,0,new_nonSL
TSPAN1,BRD3,0.1049162670969963,0,new_nonSL
TSPAN1,GJD3,0.1048061847686767,0,new_nonSL
TSPAN1,ADCYAP1R1,0.1047148406505584,0,new_nonSL
TSPAN1,AGBL5,0.1046983674168586,0,new_nonSL
TSPAN1,SYT6,0.1046608239412307,0,new_nonSL
TSPAN1,CDC45,0.104640208184719,0,new_nonSL
TSPAN1,ZNF619,0.1046125963330268,0,new_nonSL
TSPAN1,CBY3,0.10457044839859,0,new_nonSL
TSPAN1,IPO13,0.1045588627457618,0,new_nonSL
TSPAN1,FAM135A,0.1043202951550483,0,new_nonSL
TSPAN1,SALL3,0.1042681634426117,0,new_nonSL
TSPAN1,PCDH11X,0.1042321324348449,0,new_nonSL
TSPAN1,TRIB1,0.1041353195905685,0,new_nonSL
TSPAN1,CLIC4,0.1040906384587287,0,new_nonSL
TSPAN1,PMEL,0.1040448769927024,0,new_nonSL
TSPAN1,TERF2IP,0.1040164306759834,0,new_nonSL
TSPAN1,SMAP,0.1039536744356155,0,new_nonSL
TSPAN1,NHLH1,0.1039172336459159,0,new_nonSL
TSPAN1,MTRR,0.1038408204913139,0,new_nonSL
TSPAN1,PPP2R1B,0.103823535144329,0,new_nonSL
TSPAN1,RND1,0.1036508530378341,0,new_nonSL
TSPAN1,CHCHD4,0.1035803481936454,0,new_nonSL
TSPAN1,RTL1,0.1035799905657768,0,new_nonSL
TSPAN1,DAZ2,0.1035113036632537,0,new_nonSL
TSPAN1,SEC24B,0.1034511178731918,0,new_nonSL
TSPAN1,SPDYE2B,0.1034147292375564,0,new_nonSL
TSPAN1,PLEKHH3,0.1032959595322609,0,new_nonSL
TSPAN1,MPHOSPH9,0.1032731756567955,0,new_nonSL
TSPAN1,KITLG,0.1032143235206604,0,new_nonSL
TSPAN1,RAB27B,0.103163905441761,0,new_nonSL
TSPAN1,BEST2,0.1031424030661583,0,new_nonSL
TSPAN1,CLDN25,0.1031400188803672,0,new_nonSL
TSPAN1,INPP4B,0.1031239926815033,0,new_nonSL
TSPAN1,IGHV3-43D,0.1031226217746734,0,new_nonSL
TSPAN1,CCDC82,0.1030946895480156,0,new_nonSL
TSPAN1,ITLN1,0.1029269248247146,0,new_nonSL
TSPAN1,GOLPH3,0.1028875112533569,0,new_nonSL
TSPAN1,CFAP298,0.1028346642851829,0,new_nonSL
TSPAN1,NAT8,0.1028189361095428,0,new_nonSL
TSPAN1,ADAM8,0.1028177961707115,0,new_nonSL
TSPAN1,GRP,0.1028114855289459,0,new_nonSL
TSPAN1,ARR3,0.1027939096093177,0,new_nonSL
TSPAN1,ADAM10,0.1027484685182571,0,new_nonSL
TSPAN1,HELT,0.1027319803833961,0,new_nonSL
TSPAN1,AKAIN1,0.1025694012641906,0,new_nonSL
TSPAN1,TMC3,0.1024626716971397,0,new_nonSL
TSPAN1,CAPN15,0.1024107784032821,0,new_nonSL
TSPAN1,PDE3A,0.1023324728012085,0,new_nonSL
TSPAN1,KAT8,0.1023272201418876,0,new_nonSL
TSPAN1,SSUH2,0.1022857055068016,0,new_nonSL
TSPAN1,CATSPER4,0.1022776663303375,0,new_nonSL
TSPAN1,BGN,0.1022679880261421,0,new_nonSL
TSPAN1,IL23R,0.1022557616233825,0,new_nonSL
TSPAN1,USP8,0.1022339016199112,0,new_nonSL
TSPAN1,PTH1R,0.1022305712103843,0,new_nonSL
TSPAN1,SYCN,0.102194033563137,0,new_nonSL
TSPAN1,ACSL1,0.102186419069767,0,new_nonSL
TSPAN1,FBXO15,0.1021488904953002,0,new_nonSL
TSPAN1,ADCY7,0.1021026372909545,0,new_nonSL
TSPAN1,RPGRIP1,0.1020855903625488,0,new_nonSL
TSPAN1,NOTUM,0.1020694971084594,0,new_nonSL
TSPAN1,GPR158,0.1020445078611373,0,new_nonSL
TSPAN1,TPH2,0.101976104080677,0,new_nonSL
TSPAN1,GABBR2,0.1019555553793907,0,new_nonSL
TSPAN1,DPY30,0.1019260734319686,0,new_nonSL
TSPAN1,TADA3,0.1019228175282478,0,new_nonSL
TSPAN1,FAM117A,0.1018826887011528,0,new_nonSL
TSPAN1,FERMT3,0.1018312871456146,0,new_nonSL
TSPAN1,CD5L,0.1017035022377967,0,new_nonSL
TSPAN1,INSYN1,0.1016957089304924,0,new_nonSL
TSPAN1,PCDH15,0.1016789823770523,0,new_nonSL
TSPAN1,SCAF11,0.1015525385737419,0,new_nonSL
TSPAN1,CRYBG3,0.1015367582440376,0,new_nonSL
TSPAN1,FGF10,0.1015104353427887,0,new_nonSL
TSPAN1,CUL5,0.101508155465126,0,new_nonSL
TSPAN1,ATF6B,0.101506307721138,0,new_nonSL
TSPAN1,PPP4R3C,0.1014668047428131,0,new_nonSL
TSPAN1,EP400,0.1014583483338356,0,new_nonSL
TSPAN1,SUPT16H,0.1013800576329231,0,new_nonSL
TSPAN1,SEC63,0.1013780906796455,0,new_nonSL
TSPAN1,NFIA,0.1013571321964263,0,new_nonSL
TSPAN1,RGL1,0.1013364121317863,0,new_nonSL
TSPAN1,GPR152,0.1013323590159416,0,new_nonSL
TSPAN1,CLK3,0.1012461110949516,0,new_nonSL
TSPAN1,MMEL1,0.1011220812797546,0,new_nonSL
TSPAN1,CNOT3,0.1011042296886444,0,new_nonSL
TSPAN1,PUM1,0.1010818183422088,0,new_nonSL
TSPAN1,CNK3,0.1010302305221557,0,new_nonSL
TSPAN1,ALS2CL,0.1010133624076843,0,new_nonSL
TSPAN1,FGFR3,0.1008829250931739,0,new_nonSL
TSPAN1,NBR1,0.1008343175053596,0,new_nonSL
TSPAN1,LRRC28,0.1007852256298065,0,new_nonSL
TSPAN1,TYR,0.1006735861301422,0,new_nonSL
TSPAN1,CYP4F3,0.1006625592708587,0,new_nonSL
TSPAN1,PRR23B,0.1006386876106262,0,new_nonSL
TSPAN1,SLC2A9,0.1006369888782501,0,new_nonSL
TSPAN1,POFUT2,0.1005896478891372,0,new_nonSL
TSPAN1,MYO1D,0.100563183426857,0,new_nonSL
TSPAN1,TRIM3,0.1005530953407287,0,new_nonSL
TSPAN1,SEPTIN5,0.1005432233214378,0,new_nonSL
TSPAN1,AKAP5,0.1004641652107238,0,new_nonSL
TSPAN1,CHMP4A,0.100449189543724,0,new_nonSL
TSPAN1,MYH7,0.1002971902489662,0,new_nonSL
TSPAN1,AICDA,0.1002880483865737,0,new_nonSL
TSPAN1,LCE2C,0.100265584886074,0,new_nonSL
TSPAN1,FBXL13,0.1002207770943641,0,new_nonSL
TSPAN1,PGBD4,0.1001994684338569,0,new_nonSL
TSPAN1,VWA7,0.100145936012268,0,new_nonSL
TSPAN1,SYNRG,0.1001344174146652,0,new_nonSL
TSPAN1,KLF15,0.1001197695732116,0,new_nonSL
TSPAN1,HNRNPDL,0.1001146361231803,0,new_nonSL
TSPAN1,SPAG8,0.1000758111476898,0,new_nonSL
TSPAN1,KRTAP23-1,0.1000304296612739,0,new_nonSL
TSPAN1,MYT1L,0.0999993309378624,0,new_nonSL
TSPAN1,APBB2,0.0999600291252136,0,new_nonSL
TSPAN1,PWWP4,0.0999578684568405,0,new_nonSL
TSPAN1,SLC16A8,0.0999015718698501,0,new_nonSL
TSPAN1,ESPL1,0.0998964011669159,0,new_nonSL
TSPAN1,DISC1,0.0998139604926109,0,new_nonSL
TSPAN1,DCLRE1B,0.0997795909643173,0,new_nonSL
TSPAN1,TMC8,0.0997610390186309,0,new_nonSL
TSPAN1,CDX2,0.0996956899762153,0,new_nonSL
TSPAN1,TMEM185A,0.0995929092168808,0,new_nonSL
TSPAN1,KRTAP6-2,0.0995415225625038,0,new_nonSL
TSPAN1,FBXL7,0.0994825363159179,0,new_nonSL
TSPAN1,CEACAM20,0.0994651764631271,0,new_nonSL
TSPAN1,MARCHF11,0.0993668064475059,0,new_nonSL
TSPAN1,APMAP,0.0993417873978614,0,new_nonSL
TSPAN1,COL6A3,0.0993281602859497,0,new_nonSL
TSPAN1,CKAP5,0.0992646142840385,0,new_nonSL
TSPAN1,SPINK9,0.0992602482438087,0,new_nonSL
TSPAN1,MYO19,0.0991469845175743,0,new_nonSL
TSPAN1,PLAUR,0.0989529192447662,0,new_nonSL
TSPAN1,GSTM1,0.098901979625225,0,new_nonSL
TSPAN1,TLE5,0.0989000424742698,0,new_nonSL
TSPAN1,TAF11L11,0.098845936357975,0,new_nonSL
TSPAN1,GIMAP6,0.0988132655620575,0,new_nonSL
TSPAN1,UPF3B,0.0987773612141609,0,new_nonSL
TSPAN1,PCDHGA10,0.098735861480236,0,new_nonSL
TSPAN1,NUP50,0.0987290740013122,0,new_nonSL
TSPAN1,ZBTB49,0.0986987799406051,0,new_nonSL
TSPAN1,ZBTB43,0.0986837372183799,0,new_nonSL
TSPAN1,PSMC3IP,0.098667562007904,0,new_nonSL
TSPAN1,TAX1BP3,0.0986099317669868,0,new_nonSL
TSPAN1,ORAI3,0.0986068695783615,0,new_nonSL
TSPAN1,CCR8,0.098556637763977,0,new_nonSL
TSPAN1,ADGRB3,0.0985212251543998,0,new_nonSL
TSPAN1,IAPP,0.0985170826315879,0,new_nonSL
TSPAN1,RIMBP2,0.098462775349617,0,new_nonSL
TSPAN1,PNPLA1,0.0984570905566215,0,new_nonSL
TSPAN1,CATIP,0.0983291938900947,0,new_nonSL
TSPAN1,GARNL3,0.0982432514429092,0,new_nonSL
TSPAN1,SPATA31A7,0.0982412099838256,0,new_nonSL
TSPAN1,SP100,0.0982054769992828,0,new_nonSL
TSPAN1,ARHGEF26,0.0981816798448562,0,new_nonSL
TSPAN1,NDUFC1,0.098154179751873,0,new_nonSL
TSPAN1,CDH7,0.0980998054146766,0,new_nonSL
TSPAN1,CNOT4,0.0980844944715499,0,new_nonSL
TSPAN1,CHD1,0.0980606153607368,0,new_nonSL
TSPAN1,SLC43A1,0.0980204939842224,0,new_nonSL
TSPAN1,ARHGAP6,0.0979572162032127,0,new_nonSL
TSPAN1,PNPLA2,0.0978818163275718,0,new_nonSL
TSPAN1,JPH2,0.097881019115448,0,new_nonSL
TSPAN1,RRAD,0.0978251621127128,0,new_nonSL
TSPAN1,KRTAP21-2,0.0977300107479095,0,new_nonSL
TSPAN1,RTN4R,0.0977282002568245,0,new_nonSL
TSPAN1,DUOX2,0.0976878032088279,0,new_nonSL
TSPAN1,POLE3,0.0976200923323631,0,new_nonSL
TSPAN1,FMOD,0.0976129546761512,0,new_nonSL
TSPAN1,CTTNBP2,0.0974640250205993,0,new_nonSL
TSPAN1,RC3H2,0.0974539667367935,0,new_nonSL
TSPAN1,MKKS,0.0973333418369293,0,new_nonSL
TSPAN1,SBK3,0.0973116010427475,0,new_nonSL
TSPAN1,CRYAA,0.0972938016057014,0,new_nonSL
TSPAN1,ARFGEF1,0.0972347930073738,0,new_nonSL
TSPAN1,CRYBA2,0.0972072333097457,0,new_nonSL
TSPAN1,CEACAM8,0.097207210958004,0,new_nonSL
TSPAN1,EVPLL,0.0971999242901802,0,new_nonSL
TSPAN1,ALOX15B,0.097169317305088,0,new_nonSL
TSPAN1,FANCL,0.0971614122390747,0,new_nonSL
TSPAN1,EFNA1,0.097158171236515,0,new_nonSL
TSPAN1,GALNT5,0.0971213951706886,0,new_nonSL
TSPAN1,BRSK1,0.0971096009016037,0,new_nonSL
TSPAN1,GTF2H1,0.0970294028520584,0,new_nonSL
TSPAN1,HCFC1,0.0970204621553421,0,new_nonSL
TSPAN1,PTEN,0.0969886109232902,0,new_nonSL
TSPAN1,CLINT1,0.096956729888916,0,new_nonSL
TSPAN1,RNF19B,0.0969227328896522,0,new_nonSL
TSPAN1,ASTN2,0.0968554988503456,0,new_nonSL
TSPAN1,GSTP1,0.0968423187732696,0,new_nonSL
TSPAN1,MYH9,0.0967979878187179,0,new_nonSL
TSPAN1,ZNF280C,0.0967061668634414,0,new_nonSL
TSPAN1,KRT13,0.0966979637742042,0,new_nonSL
TSPAN1,HELZ,0.0966482236981391,0,new_nonSL
TSPAN1,RHBDL1,0.0966116562485694,0,new_nonSL
TSPAN1,DYNC1I1,0.0965529903769493,0,new_nonSL
TSPAN1,MAGEL2,0.0965505391359329,0,new_nonSL
TSPAN1,FGF7,0.0965110287070274,0,new_nonSL
TSPAN1,KDM2A,0.0965102612972259,0,new_nonSL
TSPAN1,KANK3,0.0964516103267669,0,new_nonSL
TSPAN1,UGT1A10,0.0964138805866241,0,new_nonSL
TSPAN1,FTO,0.0964057222008705,0,new_nonSL
TSPAN1,HPCAL4,0.096367597579956,0,new_nonSL
TSPAN1,GOLGA3,0.0963420420885086,0,new_nonSL
TSPAN1,CXCR5,0.0963410884141922,0,new_nonSL
TSPAN1,LAG3,0.09623683989048,0,new_nonSL
TSPAN1,RAB44,0.0962254554033279,0,new_nonSL
TSPAN1,MGME1,0.0960863605141639,0,new_nonSL
TSPAN1,ABLIM2,0.0960491672158241,0,new_nonSL
TSPAN1,NLRP7,0.0959996432065963,0,new_nonSL
TSPAN1,KRT9,0.0959959626197815,0,new_nonSL
TSPAN1,RFX3,0.0959791988134384,0,new_nonSL
TSPAN1,PRR16,0.0959324389696121,0,new_nonSL
TSPAN1,HIPK2,0.0958983898162841,0,new_nonSL
TSPAN1,NEXN,0.0958445966243743,0,new_nonSL
TSPAN1,SCYL2,0.0957284793257713,0,new_nonSL
TSPAN1,NDUFB10,0.0956454277038574,0,new_nonSL
TSPAN1,KRTAP9-2,0.0956331938505172,0,new_nonSL
TSPAN1,STUB1,0.0955858826637268,0,new_nonSL
TSPAN1,ABCA2,0.095516912639141,0,new_nonSL
TSPAN1,ANKRD24,0.0954754054546356,0,new_nonSL
TSPAN1,WDFY3,0.0954128876328468,0,new_nonSL
TSPAN1,ACP7,0.0954008921980857,0,new_nonSL
TSPAN1,MMACHC,0.095362089574337,0,new_nonSL
TSPAN1,AHDC1,0.0953495055437088,0,new_nonSL
TSPAN1,MORN5,0.0953250527381897,0,new_nonSL
TSPAN1,DES,0.0952728614211082,0,new_nonSL
TSPAN1,SLC44A4,0.0951299294829368,0,new_nonSL
TSPAN1,HCLS1,0.0950799956917762,0,new_nonSL
TSPAN1,DCSTAMP,0.0950305238366127,0,new_nonSL
TSPAN1,RABGAP1,0.0949853956699371,0,new_nonSL
TSPAN1,ATOSB,0.094962328672409,0,new_nonSL
TSPAN1,KLHL14,0.0948504656553268,0,new_nonSL
TSPAN1,NAF1,0.0947776809334755,0,new_nonSL
TSPAN1,IFI30,0.0946885347366333,0,new_nonSL
TSPAN1,PAWR,0.0946823209524154,0,new_nonSL
