GeneA,GeneB,Prediction,BinaryPrediction,label
ANK2,SMR3A,0.9857149720191956,1,new_SL
ANK2,MT1H,0.9856634140014648,1,new_SL
ANK2,BLCAP,0.9856568574905396,1,new_SL
ANK2,KMT2E,0.985618531703949,1,new_SL
ANK2,FFAR1,0.9856120347976683,1,new_SL
ANK2,PPARA,0.98554128408432,1,new_SL
ANK2,IGKV2-40,0.9855341911315918,1,new_SL
ANK2,GPR182,0.9854562878608704,1,new_SL
ANK2,GIPR,0.9853923916816713,1,new_SL
ANK2,LHB,0.9853392839431764,1,new_SL
ANK2,IL34,0.9852670431137084,1,new_SL
ANK2,TREML1,0.9852281808853148,1,new_SL
ANK2,IL2RG,0.9851192831993104,1,new_SL
ANK2,IFNAR1,0.9849237203598022,1,new_SL
ANK2,ETV4,0.9848203063011168,1,new_SL
ANK2,SST,0.9847709536552428,1,new_SL
ANK2,EPOR,0.9847639203071594,1,new_SL
ANK2,LILRA1,0.9846460223197936,1,new_SL
ANK2,EPHA2,0.984607756137848,1,new_SL
ANK2,ABL2,0.9845447540283204,1,new_SL
ANK2,ZDBF2,0.9844385981559752,1,new_SL
ANK2,COL4A5,0.9844071865081788,1,new_SL
ANK2,XKR8,0.9843889474868774,1,new_SL
ANK2,CD6,0.9843265414237976,1,new_SL
ANK2,FCGRT,0.9842460751533508,1,new_SL
ANK2,MT2A,0.9841427206993104,1,new_SL
ANK2,SELE,0.9841392636299132,1,new_SL
ANK2,CYLC2,0.9840436577796936,1,new_SL
ANK2,COL19A1,0.9837892651557922,1,new_SL
ANK2,IL12RB2,0.983672559261322,1,new_SL
ANK2,OR2A7,0.9836665391921996,1,new_SL
ANK2,SOS2,0.9836187958717346,1,new_SL
ANK2,VWA5B2,0.9833552241325378,1,new_SL
ANK2,ORM2,0.9833378195762634,1,new_SL
ANK2,IL11RA,0.9832947850227356,1,new_SL
ANK2,LHCGR,0.9830936193466188,1,new_SL
ANK2,DDR1,0.9830387830734252,1,new_SL
ANK2,GALR2,0.9829980134963988,1,new_SL
ANK2,HAMP,0.982990264892578,1,new_SL
ANK2,RHBDD3,0.9829406142234802,1,new_SL
ANK2,DOK1,0.982890784740448,1,new_SL
ANK2,STAT3,0.9828351140022278,1,new_SL
ANK2,TYROBP,0.9825782775878906,1,new_SL
ANK2,TYK2,0.9824113249778748,1,new_SL
ANK2,VAV3,0.9823954701423644,1,new_SL
ANK2,RAP1A,0.98238867521286,1,new_SL
ANK2,BNIP2,0.9823365807533264,1,new_SL
ANK2,ERFL,0.9822652339935304,1,new_SL
ANK2,STMN1,0.9822537302970886,1,new_SL
ANK2,CD247,0.9822275042533876,1,new_SL
ANK2,IGFALS,0.9820950627326964,1,new_SL
ANK2,PTAR1,0.982045352458954,1,new_SL
ANK2,MDK,0.9820302128791808,1,new_SL
ANK2,OR1N2,0.9817941188812256,1,new_SL
ANK2,LCAT,0.9815966486930848,1,new_SL
ANK2,ERF,0.9814600944519044,1,new_SL
ANK2,XRCC6,0.9814534187316896,1,new_SL
ANK2,GHSR,0.9814363121986388,1,new_SL
ANK2,VCAM1,0.9814355969429016,1,new_SL
ANK2,ZDHHC5,0.9812264442443848,1,new_SL
ANK2,GH1,0.9811867475509644,1,new_SL
ANK2,DPT,0.9811619520187378,1,new_SL
ANK2,CCL20,0.9809839725494384,1,new_SL
ANK2,CSH1,0.9809678196907043,1,new_SL
ANK2,NMUR2,0.9808220267295836,1,new_SL
ANK2,SLCO1B3,0.980749011039734,1,new_SL
ANK2,WRN,0.9807168841362,1,new_SL
ANK2,GHR,0.9807151556015016,1,new_SL
ANK2,COL21A1,0.9806021451950072,1,new_SL
ANK2,GP1BB,0.980560541152954,1,new_SL
ANK2,COMT,0.9805247783660888,1,new_SL
ANK2,CRLF2,0.9801616072654724,1,new_SL
ANK2,CD22,0.980068027973175,1,new_SL
ANK2,PPARG,0.979956030845642,1,new_SL
ANK2,CNKSR1,0.9799497723579408,1,new_SL
ANK2,MRGPRX4,0.9799420833587646,1,new_SL
ANK2,TIAM1,0.979931890964508,1,new_SL
ANK2,TMA7,0.9798933267593384,1,new_SL
ANK2,KRTAP1-1,0.9797973036766052,1,new_SL
ANK2,ITGB2,0.9797700643539428,1,new_SL
ANK2,BDKRB2,0.979764997959137,1,new_SL
ANK2,GFRA1,0.9796740412712096,1,new_SL
ANK2,OXGR1,0.9795435070991516,1,new_SL
ANK2,ITGB7,0.979480504989624,1,new_SL
ANK2,NFKB2,0.9793457984924316,1,new_SL
ANK2,KIT,0.979335367679596,1,new_SL
ANK2,PMP2,0.9791125059127808,1,new_SL
ANK2,CLDN23,0.9790230393409728,1,new_SL
ANK2,GJB7,0.9788365960121156,1,new_SL
ANK2,FGF20,0.9788323640823364,1,new_SL
ANK2,PTPN6,0.978754460811615,1,new_SL
ANK2,CXCR3,0.9787517189979552,1,new_SL
ANK2,CORT,0.9787448644638062,1,new_SL
ANK2,SPRR2A,0.9785877466201782,1,new_SL
ANK2,NMUR1,0.9785823822021484,1,new_SL
ANK2,ITGA1,0.9784090518951416,1,new_SL
ANK2,KRTAP7-1,0.9784051775932312,1,new_SL
ANK2,RELA,0.9782152771949768,1,new_SL
ANK2,TBX6,0.9782005548477172,1,new_SL
ANK2,CD1D,0.9781696796417236,1,new_SL
ANK2,XCR1,0.9780842661857604,1,new_SL
ANK2,CCR7,0.9780433177947998,1,new_SL
ANK2,EGR1,0.977799355983734,1,new_SL
ANK2,MUC6,0.977768898010254,1,new_SL
ANK2,IL2RB,0.9777291417121888,1,new_SL
ANK2,SLC19A1,0.9777042865753174,1,new_SL
ANK2,HTR2A,0.9776310324668884,1,new_SL
ANK2,DEFB121,0.9776124358177184,1,new_SL
ANK2,RAPH1,0.9776027798652648,1,new_SL
ANK2,CYP2D6,0.97757089138031,1,new_SL
ANK2,FUS,0.9775393009185792,1,new_SL
ANK2,OCSTAMP,0.97747540473938,1,new_SL
ANK2,SS18L1,0.9774464964866638,1,new_SL
ANK2,ITGA2,0.9773576855659484,1,new_SL
ANK2,IAPP,0.9773572087287904,1,new_SL
ANK2,CD300LF,0.9772469997406006,1,new_SL
ANK2,H2BC9,0.9771570563316344,1,new_SL
ANK2,SMIM11,0.9770035147666932,1,new_SL
ANK2,CSF1,0.9767326712608336,1,new_SL
ANK2,PTPRB,0.9766834378242492,1,new_SL
ANK2,KRTAP17-1,0.9766681790351868,1,new_SL
ANK2,PRX,0.9765472412109376,1,new_SL
ANK2,PIGV,0.9764341115951538,1,new_SL
ANK2,IGFBP3,0.9763278365135192,1,new_SL
ANK2,F2RL3,0.9763153791427612,1,new_SL
ANK2,AR,0.976245939731598,1,new_SL
ANK2,PTCRA,0.9762011766433716,1,new_SL
ANK2,IGFBP6,0.9759677648544312,1,new_SL
ANK2,OR10H2,0.9759372472763062,1,new_SL
ANK2,LCK,0.9756320118904114,1,new_SL
ANK2,GPR37L1,0.9755016565322876,1,new_SL
ANK2,GPR83,0.975458800792694,1,new_SL
ANK2,COL8A1,0.975413739681244,1,new_SL
ANK2,TSLP,0.975294589996338,1,new_SL
ANK2,DOLK,0.9752941131591796,1,new_SL
ANK2,LAT,0.9752055406570436,1,new_SL
ANK2,CD9,0.9750931262969972,1,new_SL
ANK2,PDGFRA,0.9750404953956604,1,new_SL
ANK2,SPN,0.9749069213867188,1,new_SL
ANK2,IGF1,0.9748985171318054,1,new_SL
ANK2,CD8A,0.9746451377868652,1,new_SL
ANK2,SKP2,0.9742966890335084,1,new_SL
ANK2,KLF6,0.974267840385437,1,new_SL
ANK2,NPPB,0.9740931987762452,1,new_SL
ANK2,BPIFB3,0.9739785194396972,1,new_SL
ANK2,TNF,0.97396719455719,1,new_SL
ANK2,IGKV1-33,0.9736592769622804,1,new_SL
ANK2,RAP2A,0.9736387729644777,1,new_SL
ANK2,IGHV3-72,0.9735832214355468,1,new_SL
ANK2,PPM1D,0.973471999168396,1,new_SL
ANK2,BCAR1,0.9731426239013672,1,new_SL
ANK2,SH2B3,0.9729987978935242,1,new_SL
ANK2,CYB561,0.9727625250816344,1,new_SL
ANK2,CSH2,0.972686529159546,1,new_SL
ANK2,HSH2D,0.9725042581558228,1,new_SL
ANK2,CYP1A1,0.972423017024994,1,new_SL
ANK2,IL24,0.9723694324493408,1,new_SL
ANK2,IGKV2-28,0.972113311290741,1,new_SL
ANK2,MADCAM1,0.971713125705719,1,new_SL
ANK2,PIM1,0.9716880321502686,1,new_SL
ANK2,LAT2,0.9716666340827942,1,new_SL
ANK2,TSPAN18,0.9715680480003356,1,new_SL
ANK2,RAI1,0.9714578986167908,1,new_SL
ANK2,CXCR1,0.9714252948760986,1,new_SL
ANK2,COL18A1,0.9713786840438844,1,new_SL
ANK2,FCGR1A,0.9713271856307985,1,new_SL
ANK2,COL4A6,0.9712401628494264,1,new_SL
ANK2,CD40,0.9712325930595398,1,new_SL
ANK2,HIVEP3,0.9710878133773804,1,new_SL
ANK2,IFNLR1,0.9710854291915894,1,new_SL
ANK2,UPK1B,0.9709493517875672,1,new_SL
ANK2,MUC19,0.9709203243255616,1,new_SL
ANK2,PER3,0.9708629250526428,1,new_SL
ANK2,CRHR2,0.9707497954368592,1,new_SL
ANK2,CD81,0.9706518054008484,1,new_SL
ANK2,XRCC2,0.970607578754425,1,new_SL
ANK2,DGKA,0.9705064296722412,1,new_SL
ANK2,SSTR1,0.9700576066970824,1,new_SL
ANK2,TNFRSF10B,0.9697432518005372,1,new_SL
ANK2,SH2D1A,0.9697408080101012,1,new_SL
ANK2,HTR6,0.9695443511009216,1,new_SL
ANK2,IGHD,0.969516098499298,1,new_SL
ANK2,CCR8,0.9694758653640748,1,new_SL
ANK2,IFNE,0.9693333506584167,1,new_SL
ANK2,GPHB5,0.9691800475120544,1,new_SL
ANK2,FCER2,0.9687851667404176,1,new_SL
ANK2,GJB2,0.968676209449768,1,new_SL
ANK2,SP7,0.9686680436134338,1,new_SL
ANK2,SELP,0.968531608581543,1,new_SL
ANK2,TAS1R1,0.9684979319572448,1,new_SL
ANK2,TSPAN15,0.9684256911277772,1,new_SL
ANK2,SLC52A2,0.9683367013931274,1,new_SL
ANK2,IL5,0.9683295488357544,1,new_SL
ANK2,DOK2,0.9681977033615112,1,new_SL
ANK2,GALR1,0.9681745767593384,1,new_SL
ANK2,FABP3,0.9678049087524414,1,new_SL
ANK2,GAB3,0.9675899147987366,1,new_SL
ANK2,POLR2A,0.96747487783432,1,new_SL
ANK2,S1PR1,0.9674575924873352,1,new_SL
ANK2,TTC28,0.9674385190010072,1,new_SL
ANK2,STAT5B,0.9673885107040404,1,new_SL
ANK2,IL13,0.9672966003417968,1,new_SL
ANK2,BLNK,0.9671993255615234,1,new_SL
ANK2,WNK1,0.9671763777732848,1,new_SL
ANK2,KRTAP9-6,0.9669419527053832,1,new_SL
ANK2,KRTAP13-2,0.9666736125946044,1,new_SL
ANK2,LYN,0.9666112065315248,1,new_SL
ANK2,TMC6,0.9665868282318116,1,new_SL
ANK2,OR4E2,0.9665650129318236,1,new_SL
ANK2,KRTAP3-1,0.9665247201919556,1,new_SL
ANK2,COL22A1,0.96643328666687,1,new_SL
ANK2,MAP4,0.9663564562797546,1,new_SL
ANK2,C1QA,0.9663377404212952,1,new_SL
ANK2,GSTO2,0.9661802649497986,1,new_SL
ANK2,TLL1,0.9660606384277344,1,new_SL
ANK2,HMGN3,0.9660386443138124,1,new_SL
ANK2,NFE2,0.9660331606864928,1,new_SL
ANK2,HCRTR1,0.9659284949302672,1,new_SL
ANK2,TIMP4,0.9657395482063292,1,new_SL
ANK2,CRY1,0.9656940698623656,1,new_SL
ANK2,SKP1,0.9656611680984496,1,new_SL
ANK2,FABP7,0.9653928279876708,1,new_SL
ANK2,AWAT2,0.9653286933898926,1,new_SL
ANK2,KIAA1210,0.9653254747390748,1,new_SL
ANK2,P3H3,0.9652721881866456,1,new_SL
ANK2,LILRB1,0.9652538299560548,1,new_SL
ANK2,PXN,0.9650699496269226,1,new_SL
ANK2,SERPINF2,0.9649895429611206,1,new_SL
ANK2,PAQR6,0.9648991227149964,1,new_SL
ANK2,GLP2R,0.9647952318191528,1,new_SL
ANK2,MUC1,0.9647476077079772,1,new_SL
ANK2,YES1,0.9646172523498536,1,new_SL
ANK2,NPY,0.9645763635635376,1,new_SL
ANK2,FBXO24,0.9645069241523744,1,new_SL
ANK2,FFAR4,0.9643160104751588,1,new_SL
ANK2,ZFHX2,0.964298129081726,1,new_SL
ANK2,LILRA4,0.9642753005027772,1,new_SL
ANK2,DCK,0.9642606973648072,1,new_SL
ANK2,IL7,0.9637780785560608,1,new_SL
ANK2,NPY4R2,0.9636372923851012,1,new_SL
ANK2,IL4,0.9634163975715636,1,new_SL
ANK2,HLA-DMB,0.9633671641349792,1,new_SL
ANK2,AVPR1B,0.9632379412651062,1,new_SL
ANK2,RFT1,0.963108241558075,1,new_SL
ANK2,LYVE1,0.9631023406982422,1,new_SL
ANK2,DEFB114,0.9630696177482604,1,new_SL
ANK2,CSF3,0.9628975987434388,1,new_SL
ANK2,FANCE,0.962794303894043,1,new_SL
ANK2,TSPAN14,0.962654709815979,1,new_SL
ANK2,PDPN,0.9624804258346558,1,new_SL
ANK2,MRAP,0.9621847867965698,1,new_SL
ANK2,LCP2,0.96209317445755,1,new_SL
ANK2,NDUFA4L2,0.9618893265724182,1,new_SL
ANK2,CYP2S1,0.9615756273269652,1,new_SL
ANK2,ARHGDIG,0.9615671634674072,1,new_SL
ANK2,SLC28A1,0.96126389503479,1,new_SL
ANK2,SOS1,0.9612003564834596,1,new_SL
ANK2,JAK3,0.9611512422561646,1,new_SL
ANK2,REL,0.9610904455184937,1,new_SL
ANK2,MLXIPL,0.960760235786438,1,new_SL
ANK2,TMEM219,0.960703432559967,1,new_SL
ANK2,SSTR5,0.9605737328529358,1,new_SL
ANK2,MT1F,0.9604244232177734,1,new_SL
ANK2,NPPC,0.9603853821754456,1,new_SL
ANK2,ERRFI1,0.9603261351585388,1,new_SL
ANK2,PDC,0.960182011127472,1,new_SL
ANK2,WIPF3,0.9601616859436036,1,new_SL
ANK2,ZBTB32,0.9601125717163086,1,new_SL
ANK2,COL8A2,0.96003520488739,1,new_SL
ANK2,MRGPRE,0.9599118232727052,1,new_SL
ANK2,FYN,0.95973938703537,1,new_SL
ANK2,SH2B1,0.9597181081771852,1,new_SL
ANK2,FGF1,0.9595919847488404,1,new_SL
ANK2,SIRPD,0.9592645168304444,1,new_SL
ANK2,IL6,0.9589244723320008,1,new_SL
ANK2,RAP1B,0.9587101340293884,1,new_SL
ANK2,GLP1R,0.9584653973579408,1,new_SL
ANK2,CRHR1,0.9583733081817628,1,new_SL
ANK2,CYSLTR2,0.958251655101776,1,new_SL
ANK2,CCL23,0.9581380486488342,1,new_SL
ANK2,TFAP2D,0.95793479681015,1,new_SL
ANK2,DEFB123,0.9577359557151794,1,new_SL
ANK2,PPP1R3A,0.95766943693161,1,new_SL
ANK2,SHC1,0.95760178565979,1,new_SL
ANK2,MDM2,0.9575855135917664,1,new_SL
ANK2,NMU,0.9575625658035278,1,new_SL
ANK2,COL28A1,0.9574429988861084,1,new_SL
ANK2,ZBTB17,0.9574188590049744,1,new_SL
ANK2,NUTM2E,0.9573295712471008,1,new_SL
ANK2,OCA2,0.9567155241966248,1,new_SL
ANK2,MEIG1,0.9566134214401244,1,new_SL
ANK2,SIGLEC5,0.9565240740776062,1,new_SL
ANK2,CYP4A11,0.9564639925956726,1,new_SL
ANK2,THBS4,0.9563658237457277,1,new_SL
ANK2,COL2A1,0.9558717608451844,1,new_SL
ANK2,PROCR,0.9557181000709534,1,new_SL
ANK2,TSPAN9,0.9554178714752196,1,new_SL
ANK2,CD5,0.9550204277038574,1,new_SL
ANK2,TAC4,0.9549630284309388,1,new_SL
ANK2,MT-ND4,0.954785704612732,1,new_SL
ANK2,PRDX6,0.9547328948974608,1,new_SL
ANK2,PRRG4,0.9547107219696044,1,new_SL
ANK2,GPR88,0.9546167850494384,1,new_SL
ANK2,LUZP6,0.9543373584747314,1,new_SL
ANK2,PRB1,0.954102098941803,1,new_SL
ANK2,PIGZ,0.9540722966194152,1,new_SL
ANK2,TMSB4X,0.954046368598938,1,new_SL
ANK2,DCSTAMP,0.953794002532959,1,new_SL
ANK2,F11R,0.9535602927207948,1,new_SL
ANK2,TEX101,0.953495442867279,1,new_SL
ANK2,TNFRSF8,0.953485071659088,1,new_SL
ANK2,NFIB,0.9528427124023438,1,new_SL
ANK2,SSTR4,0.9527842402458192,1,new_SL
ANK2,CCL19,0.9527009129524232,1,new_SL
ANK2,HSD17B2,0.9526661038398744,1,new_SL
ANK2,SLC9A1,0.9526411890983582,1,new_SL
ANK2,MIA,0.9526278972625732,1,new_SL
ANK2,CYP4F3,0.9525516629219056,1,new_SL
ANK2,COL3A1,0.9523017406463624,1,new_SL
ANK2,RETN,0.9522417783737184,1,new_SL
ANK2,MC1R,0.9519985914230348,1,new_SL
ANK2,FN1,0.9518774747848512,1,new_SL
ANK2,GPR55,0.9518251419067384,1,new_SL
ANK2,MEN1,0.951725423336029,1,new_SL
ANK2,IL20RB,0.951697587966919,1,new_SL
ANK2,SLCO3A1,0.951376497745514,1,new_SL
ANK2,NTF4,0.9513394832611084,1,new_SL
ANK2,FAM163A,0.9512389302253724,1,new_SL
ANK2,ATF7IP,0.951114058494568,1,new_SL
ANK2,PNOC,0.9509665369987488,1,new_SL
ANK2,GPR3,0.9508653283119202,1,new_SL
ANK2,IGF2,0.9505016803741456,1,new_SL
ANK2,ADGRG5,0.9502850770950316,1,new_SL
ANK2,VWF,0.9502519965171814,1,new_SL
ANK2,SNCB,0.9502173662185668,1,new_SL
ANK2,LINGO1,0.9502156376838684,1,new_SL
ANK2,LIG1,0.9499329328536988,1,new_SL
ANK2,BICRA,0.9499090909957886,1,new_SL
ANK2,OR2H1,0.949853777885437,1,new_SL
ANK2,SERPINA6,0.9498397707939148,1,new_SL
ANK2,GCGR,0.9498191475868224,1,new_SL
ANK2,CSK,0.9497791528701782,1,new_SL
ANK2,THBS1,0.9495904445648192,1,new_SL
ANK2,NPFFR1,0.9493761658668518,1,new_SL
ANK2,METTL25B,0.9492990374565125,1,new_SL
ANK2,ABCA1,0.9487481117248536,1,new_SL
ANK2,HCRT,0.9486445784568788,1,new_SL
ANK2,TMSB10,0.9486024379730223,1,new_SL
ANK2,LTA,0.9485658407211304,1,new_SL
ANK2,SLC26A11,0.9484789967536926,1,new_SL
ANK2,CXCR2,0.9480266571044922,1,new_SL
ANK2,NFKBIA,0.9479418992996216,1,new_SL
ANK2,VAV2,0.9476239681243896,1,new_SL
ANK2,DOK5,0.9475334882736206,1,new_SL
ANK2,OR2J1,0.9474477767944336,1,new_SL
ANK2,GPR146,0.9473683834075928,1,new_SL
ANK2,OR2A1,0.9466579556465148,1,new_SL
ANK2,DDIT3,0.9465322494506836,1,new_SL
ANK2,SLC9A5,0.9463293552398682,1,new_SL
ANK2,RNASET2,0.9462745785713196,1,new_SL
ANK2,PTPRE,0.9461623430252076,1,new_SL
ANK2,NPY5R,0.946132242679596,1,new_SL
ANK2,TRIP11,0.946044623851776,1,new_SL
ANK2,TDG,0.9460231065750122,1,new_SL
ANK2,SLC45A3,0.9460174441337584,1,new_SL
ANK2,INSL4,0.945791721343994,1,new_SL
ANK2,IGHV3-43D,0.9457042813301086,1,new_SL
ANK2,MSLN,0.9456748962402344,1,new_SL
ANK2,STMP1,0.9454965591430664,1,new_SL
ANK2,TXK,0.9453975558280944,1,new_SL
ANK2,ADRB3,0.9453790187835692,1,new_SL
ANK2,PRL,0.9452351927757264,1,new_SL
ANK2,UGT1A7,0.9450204372406006,1,new_SL
ANK2,SNCA,0.9450042247772216,1,new_SL
ANK2,SHC3,0.9445850849151612,1,new_SL
ANK2,OXT,0.9444840550422668,1,new_SL
ANK2,MYO10,0.9441558122634888,1,new_SL
ANK2,ZFHX3,0.9441201686859132,1,new_SL
ANK2,NCR3,0.9440780282020568,1,new_SL
ANK2,HSD17B6,0.943895936012268,1,new_SL
ANK2,GPR17,0.9438101053237916,1,new_SL
ANK2,PTGDR2,0.9437925219535828,1,new_SL
ANK2,CD84,0.9437404870986938,1,new_SL
ANK2,ZNF420,0.9432517886161804,1,new_SL
ANK2,RAP1GAP,0.9431763887405396,1,new_SL
ANK2,AASDH,0.9430974125862122,1,new_SL
ANK2,DEFB4A,0.9429759979248048,1,new_SL
ANK2,RAP2C,0.942972719669342,1,new_SL
ANK2,RABL6,0.9428956508636476,1,new_SL
ANK2,FOCAD,0.9427716732025146,1,new_SL
ANK2,TEK,0.942751944065094,1,new_SL
ANK2,USP1,0.9422764778137208,1,new_SL
ANK2,OR10H5,0.9418485760688782,1,new_SL
ANK2,TSPO2,0.9418191313743592,1,new_SL
ANK2,COL6A2,0.9418160915374756,1,new_SL
ANK2,IL12RB1,0.9417677521705629,1,new_SL
ANK2,IL6ST,0.9416138529777528,1,new_SL
ANK2,GPR18,0.9415462017059326,1,new_SL
ANK2,NAV3,0.9413641691207886,1,new_SL
ANK2,IFFO1,0.94099622964859,1,new_SL
ANK2,CCL11,0.9408586025238036,1,new_SL
ANK2,IL7R,0.9405547976493835,1,new_SL
ANK2,GOLT1A,0.9405202269554138,1,new_SL
ANK2,IL19,0.9405080080032348,1,new_SL
ANK2,TUBB1,0.9404968023300172,1,new_SL
ANK2,OSCAR,0.940423846244812,1,new_SL
ANK2,GALR3,0.9402410984039308,1,new_SL
ANK2,CD7,0.9395105838775636,1,new_SL
ANK2,GHRL,0.9394512176513672,1,new_SL
ANK2,GJA4,0.9392123818397522,1,new_SL
ANK2,ZNF513,0.939142107963562,1,new_SL
ANK2,H2BC5,0.939060628414154,1,new_SL
ANK2,ADAMTS12,0.9389570951461792,1,new_SL
ANK2,SUMO1,0.9388607144355774,1,new_SL
ANK2,TSPAN32,0.9388407468795776,1,new_SL
ANK2,TBXA2R,0.9387648105621338,1,new_SL
ANK2,PTGIS,0.9387584924697876,1,new_SL
ANK2,GJD2,0.9387167096138,1,new_SL
ANK2,TMEM203,0.9386099576950072,1,new_SL
ANK2,PRAM1,0.9385288953781128,1,new_SL
